Year,Album,Artist,Win,Song,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,Explicit
2010,fearless,Taylor Swift,1,The Way I Loved You,0.433,0.7,-3.709,0.0336,0.0408,0,0.115,0.398,160.927,244226,FALSE
2010,fearless,Taylor Swift,1,Forever & Always,0.608,0.821,-4.985,0.0576,0.0752,0,0.11,0.544,128.042,225320,FALSE
2010,fearless,Taylor Swift,1,The Best Day,0.666,0.434,-8.543,0.0289,0.647,1.95e-06,0.124,0.396,126.084,245333,FALSE
2010,fearless,Taylor Swift,1,Change,0.541,0.77,-4.17,0.0354,0.00408,0,0.117,0.215,96.013,280240,FALSE
2010,fearless,Taylor Swift,1,Fearless,0.591,0.703,-4.376,0.0279,0.0365,0,0.307,0.442,100.036,243093,FALSE
2010,fearless,Taylor Swift,1,Fifteen,0.559,0.627,-4.469,0.0264,0.0647,0,0.137,0.204,95.452,295333,FALSE
2010,fearless,Taylor Swift,1,Love Story,0.616,0.738,-3.941,0.0311,0.153,0,0.0769,0.3,118.994,236253,FALSE
2010,fearless,Taylor Swift,1,Hey Stephen,0.842,0.554,-7.355,0.0317,0.176,3.49e-06,0.0911,0.805,116.009,256053,FALSE
2010,fearless,Taylor Swift,1,White Horse,0.581,0.342,-8.022,0.0259,0.286,0,0.101,0.212,92.166,235400,FALSE
2010,fearless,Taylor Swift,1,You Belong With Me,0.687,0.755,-4.426,0.0385,0.157,1.09e-05,0.093,0.45,129.973,232120,FALSE
2010,fearless,Taylor Swift,1,Breathe,0.497,0.48,-7.374,0.0269,0.377,0,0.118,0.169,147.96,264946,FALSE
2010,fearless,Taylor Swift,1,Tell Me Why,0.603,0.839,-3.111,0.0384,0.0542,3.36e-06,0.353,0.49,100.074,201533,FALSE
2010,fearless,Taylor Swift,1,You're Not Sorry,0.478,0.45,-4.153,0.0269,0.166,1.79e-06,0.114,0.273,133.932,263200,FALSE
2010,fearless,Taylor Swift,1,The Way I Loved You,0.446,0.705,-3.706,0.0335,0.0322,0,0.11,0.416,160.933,245426,FALSE
2010,fearless,Taylor Swift,1,Forever & Always,0.604,0.828,-4.976,0.0629,0.0871,0,0.106,0.515,128.024,226293,FALSE
2010,fearless,Taylor Swift,1,The Best Day,0.665,0.445,-8.519,0.0288,0.636,3.71e-06,0.131,0.402,126.093,246320,FALSE
2010,fearless,Taylor Swift,1,Change,0.541,0.753,-4.24,0.0373,0.00414,0,0.111,0.219,95.953,280533,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Grux,0.402,0.428,-12.425,0.0407,0.376,0.0518,0.221,0.125,51.459,71813,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Shake Me Like a Monkey,0.587,0.949,-2.743,0.0386,0.0221,3.73e-06,0.326,0.764,114.061,240840,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Funny the Way It Is,0.587,0.943,-3.277,0.0346,0.157,0,0.248,0.747,103.013,266626,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Lying in the Hands of God,0.638,0.711,-6.936,0.0263,0.188,0.000862,0.31,0.623,131.98,313333,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Why I Am,0.633,0.949,-2.047,0.0584,0.018,0,0.355,0.74,129.492,233533,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Dive In,0.551,0.79,-4.17,0.0273,0.0188,2.11e-05,0.234,0.528,76.004,266693,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Spaceman,0.604,0.865,-5.207,0.0346,0.0544,0.000388,0.0764,0.625,98.998,248226,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Squirm,0.565,0.81,-5.334,0.0459,0.00895,1.06e-05,0.126,0.581,140,332226,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Alligator Pie,0.419,0.964,-3.383,0.0593,0.089,0,0.167,0.526,107.631,239013,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Seven,0.586,0.922,-5.089,0.0377,0.0327,0.00464,0.162,0.609,93.931,257026,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Time Bomb,0.459,0.63,-5.637,0.0345,0.134,0.105,0.0875,0.381,125.008,239360,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,Baby Blue,0.529,0.252,-12.112,0.0318,0.803,0,0.201,0.112,103.969,221493,FALSE
2010,big whiskey & the groogrux king,Dave Matthews Band,0,You & Me,0.652,0.627,-7.313,0.0894,0.436,8.11e-06,0.0674,0.315,137.867,340533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,O Grande Amor,0.518,0.101,-20.098,0.0419,0.964,0.119,0.149,0.288,130.402,326253,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Remember Clifford,0.182,0.149,-19.125,0.0379,0.984,0.931,0.104,0.11,71.416,201133,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Samba Triste,0.629,0.15,-25.16,0.0629,0.854,0.306,0.119,0.702,143.048,285533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Little Girl Blue,0.353,0.0389,-20.856,0.0409,0.995,0.0591,0.224,0.227,146.798,219413,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,It Never Entered My Mind,0.262,0.0439,-21.158,0.0387,0.962,0.0338,0.0784,0.278,132.376,244973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Serenade In Blue,0.421,0.0639,-21.076,0.0522,0.992,0.749,0.207,0.284,76.552,232960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Para Machuchar Meu Coracao,0.605,0.0972,-20.712,0.0401,0.959,0.0222,0.103,0.441,132.169,304453,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Blood Count - Live At Jazzhus Montmartre, Copenhagen / 1987",0.322,0.128,-20.547,0.0438,0.987,0.838,0.877,0.143,92.278,245053,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"My Funny Valentine - Live At The Shrine Auditorium, Los Angeles, 1957 / Mono Version",0.487,0.3,-13.316,0.0384,0.549,1.3e-06,0.644,0.358,142.303,515493,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Body And Soul,0.459,0.175,-15.702,0.0578,0.994,0.901,0.109,0.402,71.559,197706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Desafinado,0.491,0.171,-17.259,0.0439,0.931,0.00144,0.103,0.538,143.285,255760,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Blues For Mary Jane,0.595,0.237,-14.428,0.0339,0.872,0.0135,0.205,0.616,91.188,470106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Moonlight In Vermont,0.333,0.296,-13.303,0.0369,0.943,0.0829,0.271,0.329,122.33,144000,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Nobody Else But Me,0.568,0.18,-16.844,0.049,0.98,0.0955,0.0826,0.487,128.505,215040,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Thanks For The Memory,0.538,0.193,-14.354,0.0421,0.986,0.599,0.105,0.603,66.017,200373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Stella By Starlight,0.507,0.208,-16.686,0.0472,0.992,0.896,0.108,0.566,79.3,163600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Pennies From Heaven,0.709,0.131,-16.926,0.0514,0.987,0.874,0.109,0.693,92.318,316600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Summertime,0.561,0.119,-20.116,0.0439,0.979,0.876,0.132,0.304,77.787,364306,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Desafinado,0.584,0.308,-19.799,0.0615,0.528,0.007,0.11,0.801,87.222,352733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Corcovado (Quiet Nights Of Quiet Stars),0.53,0.182,-13.721,0.0442,0.96,0.000532,0.142,0.342,127.932,254853,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Manha De Carnaval,0.516,0.356,-11.67,0.0403,0.746,0.0577,0.129,0.587,83.234,348373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Eu E Voco - Live At Café Au Go-Go,1964",0.654,0.264,-17.19,0.122,0.889,4.01e-06,0.697,0.64,108.748,152533,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Love,0.464,0.806,-7.807,0.0692,0.896,0.844,0.114,0.641,102.841,161573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Moonlight In Vermont,0.364,0.355,-9.303,0.0307,0.886,0.0344,0.192,0.317,126.551,145640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,O Pato,0.623,0.302,-21.554,0.0428,0.766,0.442,0.155,0.849,90.869,154160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Singing Song - Live At Café Au Go-Go,1964",0.416,0.201,-22.465,0.0764,0.925,6.28e-05,0.695,0.604,123.764,223866,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Charade,0.434,0.362,-11.702,0.0441,0.871,0.279,0.309,0.506,78.115,159586,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"One Note Samba - Live At Café Au Go-Go,1964",0.553,0.27,-18.097,0.378,0.921,6.28e-06,0.682,0.376,115.206,192373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Feijoada,0.541,0.472,-9.502,0.0337,0.7,0.64,0.0914,0.375,83.86,384213,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"It Might As Well Be Spring - Live At Café Au Go-Go,1964",0.464,0.253,-18.67,0.225,0.935,3.9e-06,0.964,0.463,83.54,267773,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Samba Dees Days,0.567,0.401,-18.58,0.0406,0.738,0.221,0.146,0.873,119.908,215333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Sleeping Bee,0.358,0.424,-9.862,0.0476,0.769,0.0372,0.0856,0.786,180.406,161906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Telephone Song - Live At Café Au Go-Go,1964",0.68,0.423,-18.138,0.441,0.771,1.23e-05,0.415,0.932,85.821,125200,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Billy High Street Samba - Instrumental,0.483,0.643,-12.112,0.0412,0.856,0.912,0.106,0.735,148.932,362333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,O Grande Amor,0.511,0.289,-16.763,0.0324,0.887,0.768,0.105,0.547,152.075,283640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Balanco No Samba,0.556,0.394,-15.205,0.0522,0.672,0.101,0.0771,0.775,115.362,181666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I've Got You Under My Skin,0.591,0.322,-8.934,0.0386,0.837,0,0.094,0.732,105.392,196653,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Indian Summer,0.494,0.289,-11.413,0.0345,0.942,0.00304,0.154,0.611,143.079,167666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,'Round Midnight,0.38,0.251,-13.136,0.0385,0.989,0.911,0.105,0.139,175.943,320733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Apasionado,0.574,0.46,-11.591,0.0344,0.572,0.449,0.0387,0.119,134.283,486960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Grandfather's Waltz - Live At Carnegie Hall/1964,0.304,0.372,-15.921,0.0641,0.802,0.000292,0.793,0.313,177.214,294960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,For All We Know - Instrumental,0.638,0.225,-13.182,0.0375,0.941,0.239,0.108,0.372,106.722,343666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Look Of Love,0.217,0.173,-17.099,0.0332,0.986,0.0828,0.0914,0.202,79.909,162373,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Summertime - Live At Café Au Go-Go,1964",0.426,0.195,-20.415,0.0514,0.802,0.000141,0.842,0.266,122.022,492893,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Anytime Tomorrow - Instrumental,0.501,0.284,-17.053,0.0337,0.943,0.58,0.098,0.289,88.154,364840,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,A House Is Not A Home,0.466,0.288,-13.326,0.0321,0.838,0.129,0.0947,0.572,141.534,255906,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Reflections,0.282,0.14,-13.881,0.0416,0.992,0.348,0.132,0.175,165.586,162226,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Blowin' In The Wind,0.547,0.53,-9.53,0.0345,0.778,0.0999,0.195,0.711,126.055,152813,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Stan's Blues - Live At Carnegie Hall/1964,0.541,0.333,-13.756,0.0459,0.767,0.00214,0.759,0.583,99.844,285053,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Want To Be Happy,0.536,0.255,-15.356,0.0376,0.97,0.769,0.0803,0.842,134.15,457493,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,What The World Needs Now Is Love,0.407,0.286,-15.275,0.0316,0.453,0.091,0.463,0.519,82.027,180960,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Entre Amigos,0.497,0.423,-15.311,0.209,0.639,0.000137,0.222,0.842,101.418,181266,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Amorous Cat,0.562,0.444,-10.51,0.0318,0.566,0.245,0.0746,0.273,152.912,298973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Stella By Starlight,0.527,0.3,-12.201,0.0423,0.993,0.914,0.118,0.584,78.703,161546,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Time On My Hands,0.606,0.259,-13.177,0.036,0.993,0.804,0.223,0.671,83.039,176106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,'Tis Autumn,0.438,0.144,-14.775,0.0499,0.996,0.924,0.119,0.417,64.404,192506,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Way You Look Tonight,0.407,0.393,-10.548,0.0309,0.984,0.867,0.123,0.676,137.981,180813,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Lover Come Back To Me,0.455,0.41,-10.658,0.0316,0.986,0.827,0.109,0.834,144.561,175000,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Body And Soul,0.467,0.185,-15.061,0.0568,0.995,0.956,0.11,0.366,72.314,194440,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Stars Fell On Alabama,0.359,0.171,-15.128,0.0469,0.995,0.922,0.104,0.318,79.862,201013,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,You Turned The Tables On Me,0.53,0.129,-14.464,0.0536,0.995,0.924,0.102,0.649,69.955,175520,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Thanks For The Memory,0.389,0.186,-14.713,0.0451,0.993,0.733,0.109,0.584,72.152,197133,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Hymn Of The Orient,0.584,0.277,-14.623,0.0363,0.973,0.802,0.141,0.686,112.986,172693,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,These Foolish Things (Remind Me Of You),0.473,0.208,-14.266,0.0452,0.99,0.955,0.108,0.438,125.03,200213,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,How Deep Is The Ocean,0.455,0.203,-13.908,0.0393,0.985,0.117,0.145,0.708,173.777,169000,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Have You Met Miss Jones?,0.527,0.335,-13.361,0.0402,0.92,0.796,0.139,0.652,105.786,193666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Erudition,0.507,0.477,-12.428,0.0456,0.933,0.879,0.0651,0.864,127.199,189173,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Cool Mix,0.555,0.317,-13.453,0.0445,0.971,0.879,0.359,0.537,81.766,183653,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Rustic Hop,0.462,0.401,-11.734,0.0413,0.963,0.7,0.133,0.784,122.281,225040,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Love And The Weather,0.363,0.263,-15.669,0.0693,0.965,0.843,0.109,0.74,203.607,389706,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Spring Is Here,0.542,0.178,-17.428,0.0575,0.973,0.917,0.0933,0.564,83.954,366973,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Crazy Rhythm,0.548,0.497,-13.041,0.0366,0.857,0.813,0.102,0.812,134.957,351080,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Willow Weep For Me,0.517,0.0589,-20.019,0.0481,0.986,0.907,0.0961,0.473,113.328,318066,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Nearness Of You,0.419,0.109,-17.851,0.0385,0.991,0.637,0.108,0.309,129.867,220640,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Pot Luck,0.596,0.218,-14.769,0.0422,0.968,0.875,0.109,0.631,104.952,234266,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Minor Blues,0.565,0.174,-16.094,0.0436,0.954,0.847,0.103,0.334,144.052,421106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Fascinatin' Rhythm,0.554,0.313,-14.534,0.0536,0.952,0.843,0.151,0.683,119.215,480333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Don't Know What Time It Was,0.543,0.141,-14.708,0.0434,0.983,0.859,0.101,0.562,136.577,456053,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Tangerine,0.582,0.363,-11.077,0.0365,0.96,0.704,0.128,0.786,112.34,421666,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Pot Luck - Single Version,0.585,0.274,-11.664,0.0439,0.982,0.944,0.114,0.681,104.763,195853,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,It Don't Mean A Thing,0.403,0.416,-12.545,0.0434,0.829,0.547,0.208,0.747,152.001,401160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Hadn't Anyone Till You,0.633,0.33,-12.857,0.0553,0.95,0.0324,0.125,0.594,139.615,170613,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Down By The Sycamore Tree,0.531,0.218,-12.708,0.0516,0.974,0.188,0.104,0.431,88.441,181053,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,With The Wind And The Rain In Your Hair,0.64,0.282,-13.033,0.0411,0.943,0.425,0.18,0.762,90.239,226986,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Nobody Else But Me,0.582,0.206,-15.318,0.0475,0.98,0.136,0.0822,0.489,127.677,212600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Hadn't Anyone Til You - Alternate Take,0.581,0.247,-15.111,0.122,0.965,0.226,0.0793,0.556,129.674,187160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Nobody Else But Me - Alternate Take,0.56,0.315,-11.324,0.0462,0.92,0.0136,0.344,0.555,123.757,284440,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,It Don't Mean A Thing (If It Ain't Got That Swing),0.494,0.457,-12.36,0.0398,0.827,0.318,0.122,0.691,79.672,378253,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Varsity Drag,0.635,0.339,-13.777,0.0453,0.963,0.941,0.103,0.754,104.264,416506,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Give Me The Simple Life,0.466,0.255,-13.007,0.116,0.954,0.452,0.0882,0.649,181.707,352933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Oh Jane Snavely,0.548,0.311,-13.543,0.0472,0.97,0.91,0.122,0.531,97.642,368653,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I'll Remember April,0.633,0.352,-11.308,0.0374,0.902,0.818,0.109,0.564,109.753,655093,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,We'll Be Together Again - EP Version,0.447,0.244,-9.519,0.0342,0.963,0.0406,0.224,0.343,125.555,243493,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,We'll Be Together Again,0.478,0.187,-11.982,0.0352,0.986,0.592,0.175,0.321,113.186,524013,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Feather Merchant,0.549,0.353,-11.815,0.0481,0.947,0.869,0.102,0.626,88.764,495693,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Flamingo,0.517,0.442,-11.679,0.0652,0.924,0.104,0.908,0.597,103.632,445120,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Blue Bells,0.519,0.165,-13.065,0.0529,0.979,0.839,0.139,0.447,170.062,427253,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Round-Up Time,0.573,0.158,-12.005,0.0685,0.98,0.812,0.113,0.596,151.653,424840,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Pennies From Heaven,0.716,0.168,-14.439,0.0488,0.987,0.8,0.123,0.682,92.169,313613,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Body And Soul,0.52,0.22,-13.226,0.0559,0.994,0.937,0.112,0.393,71.272,194773,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,These Foolish Things (Remind Me Of You),0.379,0.211,-14.097,0.0556,0.979,0.898,0.277,0.45,51.367,200800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"It Might As Well Be Spring - Live At Cafe Au Go Go, 1964",0.359,0.115,-18.217,0.0456,0.887,0.0263,0.724,0.427,83.474,263986,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"It Never Entered My Mind - Live At The Shrine Auditorium, Los Angeles, 1957 / Mono Version",0.388,0.135,-14.666,0.0384,0.898,5.92e-05,0.646,0.2,80.337,234213,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Summertime,0.533,0.206,-15.017,0.037,0.965,0.109,0.105,0.333,113.833,418026,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,I Didn't Know What Time It Was,0.422,0.217,-16.222,0.0386,0.972,0.215,0.128,0.261,62.559,205840,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,The Way You Look Tonight,0.416,0.359,-11.449,0.0308,0.99,0.933,0.119,0.701,137.957,182453,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Don't Worry 'Bout Me,0.514,0.414,-12.048,0.0448,0.9,0.717,0.055,0.796,78.238,158333,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Grab Your Axe Max,0.642,0.197,-14.354,0.0489,0.97,0.688,0.12,0.606,169.543,196293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Slow,0.568,0.285,-13.809,0.0368,0.905,0,0.134,0.659,100.788,172866,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Running Water,0.37,0.546,-12.405,0.0696,0.895,0.399,0.137,0.673,76.698,166106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Stan's Mood,0.518,0.125,-18.345,0.0399,0.991,0.867,0.108,0.38,68.713,163733,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Always,0.613,0.0893,-16.623,0.0593,0.99,0.559,0.1,0.796,136.328,201573,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Opus De Bop,0.519,0.535,-11.34,0.112,0.564,0.822,0.518,0.73,72.626,153800,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Fast,0.501,0.4,-12.783,0.0378,0.898,0,0.473,0.72,135.887,185600,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,Loaded,0.667,0.383,-11.361,0.0392,0.872,0.000271,0.292,0.711,115.913,183400,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,And The Angels Swing,0.541,0.296,-12.923,0.0405,0.914,0.00777,0.087,0.711,136.845,163933,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Stan Getz Announcement - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.671,0.184,-30.052,0.934,0.95,0,0.732,0.684,107.448,47493,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"I'm Okay - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.399,0.244,-17.493,0.126,0.988,0.0895,0.856,0.264,59.247,391720,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Gone With The Wind - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.458,0.261,-18.046,0.137,0.992,0.79,0.712,0.475,76.723,392773,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"First Song - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.463,0.171,-18.124,0.0804,0.992,0.495,0.726,0.224,134.402,709293,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Allison's Waltz - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.388,0.217,-16.156,0.0379,0.993,0.798,0.735,0.194,82.452,518559,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Stablemates - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.525,0.315,-14.354,0.0484,0.989,0.856,0.969,0.444,84.776,518213,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Autumn Leaves - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.517,0.275,-14.992,0.0525,0.991,0.859,0.221,0.394,72.812,626720,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Yours And Mine - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.398,0.162,-17.748,0.0719,0.992,0.854,0.783,0.223,172.2,825506,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"(There Is) No Greater Love - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.571,0.281,-14.567,0.0866,0.988,0.853,0.702,0.422,73.122,535866,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"People Time - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.38,0.182,-19.471,0.176,0.99,0.419,0.749,0.227,169.646,528520,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"The Surrey With A Fringe On The Top - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.54,0.346,-14.16,0.0719,0.988,0.865,0.9,0.422,100.838,482226,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Soul Eyes - Live At Jazzhus Montmartre, Copenhagen / March 3rd 1991",0.4,0.108,-20.856,0.0478,0.991,0.659,0.685,0.19,87.023,344786,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Tuning - Live At Jazzhus Montmartre, Copenhagen / March 4th 1991",0.487,0.988,-20.396,0.782,0.876,0.391,0.55,0.0318,119.013,42240,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"You Don't Know What Love Is - Live At Jazzhus Montmartre, Copenhagen / March 4th 1991",0.552,0.34,-13.646,0.0695,0.985,0.837,0.692,0.399,72.155,591160,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"You Stepped Out Of A Dream - Live At Jazzhus Montmartre, Copenhagen / March 4th 1991",0.491,0.375,-14.14,0.0401,0.981,0.819,0.32,0.468,105.548,566786,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"Soul Eyes - Live At Jazzhus Montmartre, Copenhagen / March 4th 1991",0.398,0.312,-17.869,0.109,0.99,0.709,0.678,0.303,89.743,467106,FALSE
2010,the e.n.d.,The Black Eyed Peas,0,"I Wish You Love (Que reste-t-il de nos amours) - Live At Jazzhus Montmartre, Copenhagen / March 4th 1991",0.573,0.249,-17.692,0.0669,0.988,0.795,0.164,0.469,128.974,514600,FALSE
